Date,Open,High,Low,Close,Volume
2008-05-05,33.452,34.0326,33.452,34.0326,8356702.1740195
2008-05-06,33.7729,34.3852,33.7729,34.3072,12335106.022156
2008-05-07,34.3644,34.5451,33.7413,33.923,13410410.761389
2008-05-08,34.0534,34.6588,33.923,34.5036,16859162.417978
2008-05-09,34.4167,34.4167,33.8371,34.0721,15400026.339371
2008-05-12,34.2983,34.7862,33.9003,34.7684,12112824.509822
2008-05-13,34.8325,34.9748,34.4701,34.9658,13277372.169549
2008-05-14,34.9975,35.6265,34.8691,35.1614,13296167.347719
2008-05-15,35.3174,35.7233,35.2592,35.5604,11419453.466308
2008-05-16,35.8053,36.0739,35.5208,35.9958,14321657.422068
2008-05-19,36.1272,36.4956,35.8359,35.908,16197967.269425
2008-05-20,35.6561,36.0995,35.4202,36.0995,11303262.790765
2008-05-21,36.1124,36.1272,34.8454,35.0369,14127295.776794
2008-05-22,34.9105,35.3905,34.6656,34.8769,12972692.01285
2008-05-23,34.5599,34.8029,33.9931,34.4029,17100362.647717
2008-05-27,34.5214,34.5214,33.7492,34.2429,12170803.902984
2008-05-28,34.0168,35.2009,34.0168,35.0992,12920351.881972
2008-05-29,35.0301,35.0301,34.4543,34.8631,16288954.928456
2008-05-30,35.0053,35.0912,34.7614,34.9027,10588459.715251
2008-06-02,34.7614,34.9658,34.3852,34.633,11315182.301688
2008-06-03,34.7862,35.108,34.1976,34.6745,18667876.051576
2008-06-04,34.5728,35.0992,34.3644,34.5303,16588866.673215
2008-06-05,34.6034,35.6868,34.6034,35.6868,16790558.650625
2008-06-06,35.3816,35.666,34.633,34.633,13675409.508307
2008-06-09,34.8927,35.3342,34.642,35.1614,11714357.821592
2008-06-10,34.8029,34.9027,34.4948,34.716,22414740.033087
2008-06-11,34.716,34.9895,34.0248,34.0959,14261819.877302
2008-06-12,34.2044,34.5126,33.7729,34.081,12018859.757755
2008-06-13,34.2351,35.0508,34.2291,34.9254,12429914.283916
2008-06-16,34.9895,35.2334,34.7684,34.8927,7485000.2198692
2008-06-17,35.2334,35.4507,34.9748,35.0834,6958523.5942254
2008-06-18,34.9748,35.1525,34.6262,34.8454,11048163.384497
2008-06-19,34.8849,35.2334,34.7862,34.9105,8513527.1316379
2008-06-20,34.6588,34.716,33.8826,34.0474,13802051.400588
2008-06-23,34.1107,34.4227,33.8588,34.2657,7230310.9233556
2008-06-24,34.5036,34.5036,33.3749,33.6189,18665606.7776
2008-06-25,33.5674,34.0406,33.1241,33.7176,13415363.469563
2008-06-26,33.7018,33.7018,32.5977,32.8861,11884966.517438
2008-06-27,32.661,33.051,32.3696,32.8545,10286742.474953
2008-06-30,32.9927,33.0431,32.5889,32.7201,15497729.672214
2008-07-01,32.2461,32.503,31.546,32.1197,18934916.233717
2008-07-02,32.3311,32.5573,30.6937,30.7461,21542499.366863
2008-07-03,30.668,31.2744,30.0716,30.9347,17731803.067789
2008-07-07,31.5134,31.5134,30.4804,31.0937,14379761.367082
2008-07-08,30.8547,30.8547,29.7813,30.7629,18296582.931915
2008-07-09,31.0355,31.5549,30.3165,30.8162,23227932.995553
2008-07-10,31.0868,31.4828,30.3323,30.9347,17538727.445697
2008-07-11,30.832,31.3831,30.5713,30.912,13192088.580268
2008-07-14,31.3505,31.6181,30.7787,31.2576,12458557.159284
2008-07-15,31.0453,31.2824,30.2849,30.9515,19494693.771451
2008-07-16,30.6503,31.5065,30.1071,31.069,19866219.792948
2008-07-17,31.0265,31.4522,30.8162,31.2656,24101586.262042
2008-07-18,31.3978,31.6635,30.8102,31.0542,26907260.50769
2008-07-21,31.2063,31.7178,31.1234,31.6931,14047558.289061
2008-07-22,31.546,31.7416,31.0611,31.7416,15179254.638504
2008-07-23,31.9785,31.9785,31.0453,31.3415,14283033.1841
2008-07-24,31.1164,31.4907,30.4567,30.5525,15221233.675528
2008-07-25,30.514,30.9594,30.3254,30.594,11989541.467062
2008-07-28,30.6118,30.912,30.4567,30.5595,7818971.3266105
2008-07-29,30.6444,31.3209,30.6444,31.1609,10821841.531615
2008-07-30,31.4433,32.1642,31.3119,31.8996,12589073.322978
2008-07-31,32.1355,32.1968,31.5371,31.6635,20088239.037563
2008-08-01,31.6635,31.7178,30.8399,31.0937,11556279.244526
2008-08-04,30.7787,30.8102,29.484,29.7438,23186097.750096
2008-08-05,29.7438,30.2691,29.4514,30.0894,17367876.734464
2008-08-06,30.1417,30.8014,30.1417,30.3837,10449786.924212
2008-08-07,30.2938,30.7303,30.046,30.2938,15275993.960269
2008-08-08,29.883,30.5673,29.6094,30.1634,14879940.337585
2008-08-11,30.2691,30.4321,29.9066,30.204,12513753.881813
2008-08-12,30.6118,30.7461,30.2691,30.4567,13948675.257787
2008-08-13,30.5052,31.2744,30.3837,31.1164,30914656.583948
2008-08-14,31.0868,31.2063,30.6276,31.0542,13448034.534079
2008-08-15,31.0088,31.0088,30.5367,30.8547,11096787.212166
2008-08-18,31.1164,31.2251,30.4163,30.5713,7664456.1476359
2008-08-19,30.2523,30.7026,30.2523,30.3837,11696841.578288
2008-08-20,30.5783,31.0937,30.5052,30.9189,11729612.891854
2008-08-21,31.0088,31.3831,30.9762,31.1825,9383545.1042518
2008-08-22,31.1677,31.4294,30.988,31.1677,9154749.4288245
2008-08-25,31.2063,31.2063,30.2849,30.4982,12400232.463835
2008-08-26,30.2849,30.7115,30.2771,30.6582,7403356.9875473
2008-08-27,30.6582,31.1234,30.6582,30.9436,5209704.2119282
2008-08-28,31.1312,31.4828,31.0611,31.3831,6597534.8618845
2008-08-29,31.4828,31.4828,31.0088,31.1677,5040734.9424842
2008-09-02,30.755,31.0177,30.2523,30.3837,11234903.064032
2008-09-03,30.2296,30.7381,29.7981,30.2296,13203453.17725
2008-09-04,29.9719,30.1714,28.77,29.1542,19476619.576356
2008-09-05,29.0693,29.4593,28.3306,29.1848,23522645.966284
2008-09-08,29.7981,30.1417,28.8569,29.1324,19755820.27219
2008-09-09,29.2095,29.2095,28.0027,28.2072,20227362.443024
2008-09-10,28.2683,28.8865,27.8743,28.4481,20952195.486739
2008-09-11,27.9641,29.1937,27.9385,28.9369,19606779.298979
2008-09-12,28.9656,30.039,28.7918,29.8622,16846191.810943
2008-09-15,28.692,29.8029,28.4481,28.6229,16969443.462585
2008-09-16,28.1676,29.2559,27.6739,28.9369,26449333.980714
2008-09-17,28.3809,29.1256,27.7588,28.3977,23927918.45121
2008-09-18,28.1834,29.2726,27.3272,28.3878,32996687.610479
2008-09-19,30.3392,30.3975,29.0129,30.0173,20593319.07279
2008-09-22,30.5713,30.5783,29.2411,29.6321,13559618.816352
2008-09-23,29.2025,29.4218,28.4056,28.9448,11174500.479159
2008-09-24,28.8263,28.8648,28.0698,28.373,8468135.5764067
2008-09-25,28.3306,28.5597,27.9316,28.2911,9507847.8520063
2008-09-26,27.5632,27.7815,27.1168,27.6324,11207797.340781
2008-09-29,26.9588,27.0072,24.8495,25.6415,22470713.432609
2008-09-30,25.4835,26.1886,25.2267,26.1886,10918503.894514
2008-10-01,25.6899,26.0276,25.1951,25.758,18669093.216823
2008-10-02,24.7339,24.9828,23.4679,23.9074,16044342.18051
2008-10-03,23.6733,24.8495,23.3504,23.6733,21386804.489458
2008-10-06,23.143,23.143,21.0869,22.5031,28709523.773046
2008-10-07,22.8655,23.1578,21.2094,21.3457,20410527.585684
2008-10-08,20.6139,23.1638,20.4687,22.037,38475992.912128
2008-10-09,22.6532,23.0146,20.4687,20.6229,32469018.122387
2008-10-10,19.5415,21.2608,18.858,20.1369,36264542.385767
2008-10-13,21.0939,22.9672,20.7334,22.9672,16935779.021107
2008-10-14,23.5953,23.5953,21.477,22.3037,42147823.010378
2008-10-15,21.3388,21.5551,19.3311,19.5335,27893126.891409
2008-10-16,19.6007,20.3117,18.4591,19.6649,38083619.138453
2008-10-17,19.5493,21.0534,19.2906,20.1903,28440733.789283
2008-10-20,20.3177,21.5856,20.3177,21.2094,17747252.560453
2008-10-21,20.9379,21.4395,20.3177,20.3177,16891854.747444
2008-10-22,19.9819,19.9819,18.3239,19.2017,21264015.603639
2008-10-23,18.9291,19.4378,17.7303,18.7663,25885251.809481
2008-10-24,16.8998,18.4522,16.8998,17.9564,21858939.041049
2008-10-27,17.5555,18.4127,16.6253,16.6253,15840355.613707
2008-10-28,17.5733,19.2017,17.0182,18.7168,16888876.641792
2008-10-29,19.2728,20.4609,18.8995,19.4872,20945604.364778
2008-10-30,20.2712,20.4529,19.2561,20.0984,20260038.570623
2008-10-31,19.894,20.7719,19.6194,20.3245,12805764.17863
2008-11-03,20.3601,20.6485,19.9187,20.2308,11090059.386954
2008-11-04,20.7947,21.4059,20.7403,21.1768,14472723.628637
2008-11-05,20.998,21.2173,19.9354,20.2959,17672441.452861
2008-11-06,19.7083,20.0471,18.8206,19.1879,14443043.833789
2008-11-07,19.2097,19.6254,18.8818,19.5049,11447811.79639
2008-11-10,20.0806,20.2881,19.1672,19.5108,10366947.791593
2008-11-11,19.2097,19.2097,18.3159,18.7336,16442469.642152
2008-11-12,18.396,18.396,17.5417,17.5417,10104702.349424
2008-11-13,17.6197,19.0072,17.0242,18.9687,16392672.191753
2008-11-14,18.5865,18.8995,17.7768,17.8142,14795773.6645
2008-11-17,17.6355,18.0918,17.281,17.4498,12664454.53376
2008-11-18,17.5634,17.676,16.8514,17.2513,14224915.062453
2008-11-19,17.2306,17.5634,16.09,16.2194,16051304.932791
2008-11-20,15.8076,16.4278,14.7489,15.5883,15026913.547538
2008-11-21,15.2141,15.8619,14.8447,15.7612,19831236.924555
2008-11-24,16.0742,17.2651,16.0129,16.6697,24828031.391509
2008-11-25,17.1071,17.5417,16.6766,17.281,21706124.045478
2008-11-26,17.359,18.1677,16.8741,18.073,13166650.636686
2008-11-28,17.8637,18.1994,17.7441,18.1529,3072992.8973754
2008-12-01,17.8567,17.9406,16.4731,16.6193,10296304.61425
2008-12-02,16.8257,17.2741,16.5778,17.2593,10219283.977065
2008-12-03,16.8592,17.359,16.4979,17.2306,13081328.567972
2008-12-04,16.882,17.4331,16.5858,16.882,12643407.296097
2008-12-05,16.5778,17.3234,16.0515,17.197,16568497.888727
2008-12-08,17.7926,18.7583,17.7441,18.4877,14616626.58482
2008-12-09,18.396,19.1346,18.1381,18.2942,13092791.388773
2008-12-10,18.8729,19.1178,18.5372,18.858,11005803.603601
2008-12-11,18.8354,19.1257,17.833,18.0404,13316413.605589
2008-12-12,17.6691,18.396,17.3925,18.1144,19877290.731094
2008-12-15,18.4947,18.5608,17.833,18.073,13872214.597626
2008-12-16,18.396,19.2561,18.2893,19.182,14844504.829537
2008-12-17,19.182,19.5049,18.8818,19.1938,15827333.363221
2008-12-18,19.3755,19.3835,18.225,18.4591,14751590.160967
2008-12-19,18.2725,18.3663,17.7926,17.8637,9954489.7787161
2008-12-22,17.9564,17.9564,16.9294,17.2128,9009180.7182045
2008-12-23,17.3689,17.5733,17.1003,17.1496,8895784.8646943
2008-12-24,17.3076,17.3076,17.0726,17.1634,5579498.6589053
2008-12-26,17.3156,17.4933,17.1259,17.3767,3139934.9607587
2008-12-29,17.2513,17.2651,16.7823,17.0647,8357988.1972012
2008-12-30,17.2513,17.5634,17.1496,17.5249,4506510.7866331
2008-12-31,17.441,17.9732,17.441,17.833,3890235.3139384
2009-01-02,17.9564,18.5944,17.7926,18.4828,9067181.3763165
2009-01-05,18.382,18.8274,18.1214,18.5203,13458830.040489
2009-01-06,18.7988,19.1346,18.4828,18.9391,17031380.161727
2009-01-07,18.7663,19.0635,18.4877,18.4947,14475934.636124
2009-01-08,18.4947,18.8422,18.3386,18.7583,11616687.9051
2009-01-09,18.7741,18.8047,18.2725,18.3011,12447482.170671
2009-01-12,18.225,18.2547,17.5249,17.5417,9869660.8543235
2009-01-13,17.5417,17.8637,17.4093,17.6355,10130517.999026
2009-01-14,17.4005,17.4005,16.8435,16.9758,12467782.097225
2009-01-15,17.0182,17.6266,16.5374,17.4774,19071186.085379
2009-01-16,17.8567,17.908,17.1812,17.676,20284059.863471
2009-01-20,17.6691,17.6691,16.6391,16.6766,17126982.314962
2009-01-21,16.9758,17.3234,16.5137,17.2651,15373714.507596
2009-01-22,16.9156,17.2513,16.7665,17.0005,11944515.466452
2009-01-23,16.6618,17.5733,16.6025,17.2593,15013271.575645
2009-01-26,17.4498,17.833,16.9758,17.0568,19570039.540649
2009-01-27,17.197,17.4261,16.9363,17.1812,11788663.633462
2009-01-28,17.4568,17.8695,17.4498,17.6691,11073362.350542
2009-01-29,17.4774,17.4774,17.1071,17.1901,10671531.749707
2009-01-30,17.2365,17.2651,16.412,16.5137,12423232.026454
2009-02-02,16.3409,16.5778,16.09,16.2786,7217557.0162898
2009-02-03,16.4208,16.7012,16.3409,16.5946,10024148.692648
2009-02-04,16.8099,17.2899,16.7971,16.7971,14172959.725912
2009-02-05,16.9077,17.4726,16.6391,17.2445,22311947.288817
2009-02-06,17.4005,17.8567,17.3501,17.7619,15837158.782852
2009-02-09,17.8004,18.0572,17.517,17.6977,12004417.818686
2009-02-10,17.676,18.0069,16.7743,16.9077,21289468.73647
2009-02-11,17.1071,17.2988,16.7358,16.9077,13005097.771796
2009-02-12,16.6924,17.1901,16.5216,17.1901,20072395.637011
2009-02-13,17.2128,17.2306,16.8741,16.9294,10968490.704231
2009-02-17,16.3823,16.4653,16.1374,16.1937,15117169.08471
2009-02-18,16.3083,16.3241,15.8471,16.0988,8832616.8236718
2009-02-19,16.2993,16.5294,15.9182,15.935,8732527.7659339
2009-02-20,15.7394,16.2194,15.6851,16.0574,12730454.863632
2009-02-23,16.25,16.25,15.0106,15.0867,12855728.710782
2009-02-24,15.1904,15.6604,14.9138,15.5647,9882623.3604251
2009-02-25,15.6506,15.7473,15.2062,15.3316,13535683.595921
2009-02-26,15.5943,15.935,15.2753,15.3444,7615368.5415281
2009-02-27,15.056,15.5479,14.898,15.1904,10620175.882239
2009-03-02,14.898,14.9603,14.0744,14.1761,12564437.371806
2009-03-03,14.3657,14.5198,14.0596,14.2324,12603175.022843
2009-03-04,14.5949,14.9681,14.579,14.7262,11628554.759955
2009-03-05,14.7183,14.7183,14.0744,14.2492,6744549.5891215
2009-03-06,14.4743,14.6936,13.9816,14.43,10794955.546185
2009-03-09,14.2492,14.6413,14.1623,14.2572,9285898.4779426
2009-03-10,14.6255,15.1982,14.5366,15.0482,20910391.632401
2009-03-11,15.3937,15.6604,15.1666,15.5044,7317997.4520151
2009-03-12,15.5479,15.9606,15.2141,15.8856,6437291.3103595
2009-03-13,16.0436,16.1621,15.7394,15.9606,5421781.5859931
2009-03-16,16.1374,16.6469,16.1374,16.2115,7284127.4493521
2009-03-17,16.1463,16.3487,15.8935,16.3487,5188755.1980831
2009-03-18,16.1532,16.8692,16.0061,16.8257,10972025.749056
2009-03-19,17.1724,17.3442,16.9758,16.9837,10721892.214979
2009-03-20,16.8514,17.0726,16.4554,16.5858,8682610.8267665
2009-03-23,16.961,17.5901,16.805,17.5634,9659765.6692006
2009-03-24,17.3353,17.7768,17.2651,17.4933,7015245.3174725
2009-03-25,17.6197,18.1076,17.1812,17.6513,10144598.433941
2009-03-26,17.9999,18.4591,17.9021,18.3574,11679961.258257
2009-03-27,18.1994,18.1994,17.8567,17.9564,12719544.931538
2009-03-30,17.4636,17.517,17.0568,17.3353,12249929.770243
2009-03-31,17.517,17.6513,17.1496,17.4163,7944047.7135075
2009-04-01,17.1408,18.0483,16.9758,17.7698,13286183.959886
2009-04-02,18.4591,18.7238,18.1836,18.4344,10048536.552733
2009-04-03,18.4759,18.699,18.0828,18.6694,7008093.2058721
2009-04-06,18.396,18.4679,17.9406,18.3386,5705161.3508591
2009-04-07,18.0986,18.0986,17.6691,17.7125,7068661.8598808
2009-04-08,17.8567,18.0483,17.599,17.917,8321423.6215567
2009-04-09,18.4275,18.8047,18.3742,18.6922,7320598.8642622
2009-04-13,18.6625,19.1504,18.4679,18.9391,7506807.9326578
2009-04-14,18.7485,19.0635,18.5372,18.5865,7196789.2608301
2009-04-15,18.5203,19.023,18.4591,19.023,7448149.0737047
2009-04-16,19.2175,19.3064,18.6852,19.0309,9149196.2389595
2009-04-17,19.0783,19.2817,18.9391,19.1741,8132476.4376624
2009-04-20,18.7741,18.9291,18.1529,18.2893,10411613.300665
2009-04-21,17.9564,18.699,17.917,18.6556,10311057.426638
2009-04-22,18.5124,19.3706,18.3574,18.7415,14413106.834305
2009-04-23,18.8117,18.9825,18.5776,18.7909,12624237.449756
2009-04-24,19.0881,19.8199,18.9756,19.6817,13000044.81457
2009-04-27,19.3706,19.5415,19.0635,19.2481,9618204.8428644
2009-04-28,18.9075,19.3627,18.858,19.1504,12692669.072274
2009-04-29,19.3232,19.7616,19.3232,19.58,8049662.62046
2009-04-30,20.0115,20.3325,19.9977,20.13,12805068.510972
2009-05-01,20.1537,20.4777,19.9108,20.1775,17114597.000367
2009-05-04,20.4461,21.3595,20.4293,21.3131,17023297.455398
2009-05-05,21.3595,21.4059,20.9221,21.1857,7970915.4718385
2009-05-06,21.4958,21.5551,21.0701,21.2736,19729572.235266
2009-05-07,21.6094,21.6597,20.3325,20.5754,13959136.600694
2009-05-08,20.7641,21.163,20.7097,21.0158,9149408.8884621
2009-05-11,20.6317,20.8746,20.4777,20.7097,7481411.5063606
2009-05-12,20.7947,21.0376,20.527,20.9141,8616214.5637729
2009-05-13,20.527,20.5438,19.8061,20.0115,13129584.815787
2009-05-14,19.9187,20.4461,19.8199,20.1843,14746667.831291
2009-05-15,20.3858,20.6229,19.974,20.2564,19973128.824016
2009-05-18,20.4845,20.8825,20.3325,20.8352,15378958.849374
2009-05-19,20.8904,21.2736,20.8588,21.0781,7706345.061776
2009-05-20,21.4474,21.9718,21.0869,21.1699,19651303.041717
2009-05-21,20.8658,20.8973,20.4293,20.7018,16853171.777708
2009-05-22,20.8025,20.9063,20.4777,20.6229,10740287.409561
2009-05-26,20.5172,21.1492,20.2564,21.1205,10057760.478058
2009-05-27,21.007,21.0534,20.2791,20.3245,9202977.3233722
2009-05-28,20.5359,20.7334,20.1992,20.688,11188259.914586
2009-05-29,20.9141,21.3309,20.7799,21.3072,9937001.8886781
2009-06-01,21.6597,22.0883,21.5768,21.954,11818620.885279
2009-06-02,21.8395,22.2552,21.799,22.1762,12573336.247177
2009-06-03,21.9174,21.9244,21.1264,21.4138,12589038.894011
2009-06-04,21.5709,21.9797,21.3813,21.9106,13274537.855465
2009-06-05,22.1851,22.194,21.3753,21.5936,11934596.886086
2009-06-08,21.477,21.5936,21.0376,21.4869,11460147.492768
2009-06-09,21.6024,22.0439,21.477,21.8711,10217383.295559
2009-06-10,22.2009,22.2384,21.4702,21.8938,19115019.223541
2009-06-11,21.954,22.4745,21.9461,22.2009,16411788.36941
2009-06-12,22.0221,22.0518,21.7229,21.9718,15076991.492757
2009-06-15,21.7229,21.7229,21.0869,21.2351,14419278.732961
2009-06-16,21.3981,21.4474,20.6317,20.6643,22619778.708619
2009-06-17,20.5438,20.7255,20.1369,20.4293,24521650.03879
2009-06-18,20.4609,20.8973,20.3245,20.5961,14531105.03062
2009-06-19,20.7176,20.7877,20.2881,20.4461,16315547.25505
2009-06-22,20.1152,20.1617,19.3835,19.4061,19164392.387552
2009-06-23,19.4782,19.8357,19.2817,19.656,17068647.493345
2009-06-24,19.9819,20.3245,19.7478,19.8535,14843214.755889
2009-06-25,19.8288,20.3177,19.6007,20.2791,14025987.528575
2009-06-26,20.2881,20.4105,20.13,20.2476,8857045.1884243
2009-06-29,20.3946,20.5754,20.1537,20.4293,6390744.3594982
2009-06-30,20.4925,20.6051,20.1073,20.2308,9992333.2892256
2009-07-01,20.4529,20.7176,20.2308,20.2791,9652271.293163
2009-07-02,19.9888,19.9888,19.6905,19.7241,11431196.781929
2009-07-06,19.3923,19.575,19.1938,19.5661,13017601.562543
2009-07-07,19.5415,19.6007,19.0072,19.0072,13385485.201847
2009-07-08,19.1741,19.4151,18.699,19.023,16428432.749754
2009-07-09,19.2659,19.3755,19.1099,19.1741,12367615.068004
2009-07-10,18.9983,19.2906,18.7485,19.0635,13138386.479956
2009-07-13,19.102,19.6412,18.7741,19.6412,9528751.298101
2009-07-14,19.7746,19.894,19.4872,19.7903,7419781.6300728
2009-07-15,20.1459,20.5675,20.1152,20.5675,11333171.436982
2009-07-16,20.5517,20.8973,20.4687,20.7641,9092349.9638611
2009-07-17,20.7799,21.0376,20.6564,20.8658,6411818.9378114
2009-07-20,21.1344,21.3674,20.9596,21.3131,13756148.473934
2009-07-21,21.7594,21.9106,21.1126,21.5619,22063987.842749
2009-07-22,21.3813,21.8059,21.3131,21.6262,15434680.107343
2009-07-23,21.6024,22.4982,21.5936,22.3628,15243044.426167
2009-07-24,22.2463,22.5446,22.111,22.5446,10181486.034306
2009-07-27,22.6157,22.7302,22.3628,22.5929,9219717.9023014
2009-07-28,22.3105,22.512,22.0291,22.4014,14190064.846845
2009-07-29,22.037,22.0883,21.7832,21.9303,18677667.04224
2009-07-30,22.3323,22.8132,22.3165,22.5999,15150202.665998
2009-07-31,22.6235,23.0472,22.4823,22.8349,11328389.861026
2009-08-03,23.2339,23.6407,23.1342,23.6407,12828839.687501
2009-08-04,23.4679,23.7356,23.2655,23.5578,8505657.0748125
2009-08-05,23.62,23.8225,23.2655,23.7424,10915866.028066
2009-08-06,23.8698,23.9953,23.3681,23.5489,10862900.100079
2009-08-07,23.8393,23.941,23.3603,23.6911,26201779.581318
2009-08-10,23.4926,23.6111,23.1716,23.3771,19525403.39746
2009-08-11,23.1855,23.4097,23.0225,23.3198,18797635.790611
2009-08-12,23.2033,23.7276,23.143,23.5331,15056656.12462
2009-08-13,23.783,24.0584,23.6259,23.9637,16430629.115331
2009-08-14,24.0041,24.0041,23.1342,23.3603,18929627.336806
2009-08-17,22.7105,22.8428,22.3628,22.4745,17623171.575751
2009-08-18,22.6157,22.8813,22.5218,22.8132,10837648.477967
2009-08-19,22.4745,23.2507,22.355,23.1094,16292653.004566
2009-08-20,23.1519,23.2812,23.0225,23.1578,12570123.214456
2009-08-21,23.5074,23.776,23.3929,23.7682,13753426.560303
2009-08-24,23.9883,24.0506,23.4679,23.5815,10686713.911567
2009-08-25,23.6911,23.9498,23.4097,23.459,8587065.3800651
2009-08-26,23.4097,23.6733,23.1855,23.3771,10199840.724221
2009-08-27,23.4235,23.6575,22.9445,23.541,13548716.98519
2009-08-28,23.7987,23.8225,23.3998,23.6911,11521088.789715
2009-08-31,23.3198,23.3771,23.1164,23.3771,9191697.7861903
2009-09-01,23.2091,23.6111,22.6601,22.6858,17407561.182095
2009-09-02,22.6769,22.9524,22.4823,22.8971,11633013.311191
2009-09-03,23.0472,23.2507,22.8191,23.2259,8791236.2431042
2009-09-04,23.2595,23.5647,23.0028,23.5489,7055740.871063
2009-09-08,23.9795,24.0426,23.7504,23.8698,10010005.475499
2009-09-09,23.9232,24.1029,23.7356,23.9795,12252174.741419
2009-09-10,23.7987,24.1681,23.4926,24.1118,12519515.670714
2009-09-11,24.2985,24.4012,23.9498,24.1425,12916851.266114
2009-09-14,23.8866,24.4752,23.776,24.4495,11887383.633451
2009-09-15,24.496,25.1082,24.4268,24.9916,15779686.710646
2009-09-16,25.3353,25.4756,25.045,25.3353,10265586.887306
2009-09-17,25.3206,25.7057,25.0835,25.2179,14718069.511057
2009-09-18,25.2732,25.2958,24.9186,25.0993,12699749.28809
2009-09-21,24.7705,24.9522,24.4821,24.8495,13271211.409677
2009-09-22,25.1329,25.2958,25.0302,25.126,8741316.2660868
2009-09-23,25.1556,25.2435,24.6391,24.728,10738443.434589
2009-09-24,24.7645,24.8178,24.0189,24.1849,16250901.806293
2009-09-25,23.9953,24.3063,23.7918,23.9498,13134473.72911
2009-09-28,24.0041,24.5473,23.9567,24.4012,8490372.638667
2009-09-29,24.4495,24.7477,24.3399,24.4268,13125673.077557
2009-09-30,24.5887,24.6391,24.0131,24.2629,12826358.776638
2009-10-01,24.177,24.2461,23.3118,23.3118,24186907.31814
2009-10-02,22.9603,23.5074,22.8744,23.2171,15182412.989924
2009-10-05,23.3859,23.776,23.2417,23.6111,12715681.798909
2009-10-06,24.0041,24.3162,23.776,24.1029,15369846.311884
2009-10-07,24.0664,24.2985,23.941,24.1118,7850094.1002248
2009-10-08,24.5739,24.7793,24.3557,24.6746,9599572.6959796
2009-10-09,24.7014,24.7952,24.4752,24.7014,8529104.2140035
2009-10-12,24.7952,25.0776,24.6698,24.7645,9066790.5062786
2009-10-13,24.7477,24.969,24.5038,24.8979,11842318.14079
2009-10-14,25.2179,25.4608,25.1171,25.4332,12955792.453102
2009-10-15,25.3126,25.5654,25.1951,25.4756,9541882.9111879
2009-10-16,25.3284,25.4005,25.0914,25.126,11466915.822647
2009-10-19,25.2179,25.595,25.1645,25.5072,9297567.8725458
2009-10-20,25.6178,25.6178,24.9828,25.2435,10444788.648286
2009-10-21,25.1329,25.4756,24.8663,24.9433,12221454.989243
2009-10-22,24.8663,25.3443,24.567,25.2435,10173972.418551
2009-10-23,25.3749,25.3749,24.6303,24.7399,11543176.997323
2009-10-26,24.7793,25.1082,24.0832,24.1029,15191189.338677
2009-10-27,24.0742,24.2945,23.8698,23.9074,18541817.426501
2009-10-28,23.8541,23.941,23.1164,23.1716,18163953.437212
2009-10-29,23.5726,23.9637,23.4166,23.8619,13968847.594641
2009-10-30,23.7918,23.8461,22.7974,23.0087,23708925.917847
2009-11-02,23.0917,23.6259,22.7026,23.2091,20779296.251966
2009-11-03,22.9761,23.541,22.8349,23.4432,15789255.938258
2009-11-04,23.7504,23.932,23.3681,23.4432,16268986.127555
2009-11-05,23.6042,24.0189,23.5489,23.8619,12831853.234735
2009-11-06,23.7276,24.3063,23.7049,24.0664,12388779.7692
2009-11-09,24.3626,24.8574,24.3626,24.8495,12745227.928355
2009-11-10,24.7952,25.0302,24.489,24.8821,12574588.854009
2009-11-11,25.1714,25.3659,25.0381,25.126,15827125.776801
2009-11-12,25.0776,25.3926,24.889,25.0075,22581004.603382
2009-11-13,25.0993,25.3284,24.9364,25.0993,16292971.97882
2009-11-16,25.287,25.8153,25.287,25.6178,15202877.972996
2009-11-17,25.5397,25.9535,25.438,25.915,10831390.506894
2009-11-18,25.9535,26.0948,25.7264,25.915,11604444.35684
2009-11-19,25.6721,25.6968,25.1171,25.5229,12243048.027295
2009-11-20,25.2514,25.5397,25.1793,25.438,11182302.690666
2009-11-23,25.84,26.0662,25.604,25.6968,13556615.395283
2009-11-24,25.7353,25.7353,25.4163,25.6661,8959025.8141176
2009-11-25,25.7185,26.08,25.6661,26.08,9969885.6026962
2009-11-27,25.1951,25.6504,25.0609,25.3659,9500279.5549511
2009-11-30,25.438,25.6415,25.2179,25.4835,11715479.800872
2009-12-01,25.9002,26.1205,25.8331,25.9793,14482008.310961
2009-12-02,25.9951,26.3456,25.9713,26.232,11679693.927453
2009-12-03,26.24,26.3554,25.7817,25.8074,18450016.636276
2009-12-04,26.1974,26.3071,25.1645,25.5229,29921661.378812
2009-12-07,25.4332,25.8251,25.4094,25.5566,12553208.465458
2009-12-08,25.3659,25.4332,25.0835,25.1497,13477913.814412
2009-12-09,25.1714,25.4756,24.9611,25.4608,11539180.199292
2009-12-10,25.6178,25.7264,25.281,25.3659,9985406.9911445
2009-12-11,25.5397,25.6099,25.2011,25.438,10115237.613347
2009-12-14,25.6257,25.8331,25.4608,25.8074,9657914.6059123
2009-12-15,25.7353,25.9793,25.438,25.5566,16061604.257028
2009-12-16,25.6899,25.9793,25.6415,25.8153,9707585.4792269
2009-12-17,25.5734,25.6178,25.1793,25.2435,8799038.4546122
2009-12-18,25.1872,25.287,24.8326,25.0835,12380644.406806
2009-12-21,25.2514,25.5487,25.2179,25.4528,6503102.2809129
